track_no,track_id,artists,album_name,track_name,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min_sec
242,6JHmOcoeEFfCNMyQ5tfZAS,Pixote,15 Anos (Ao Vivo),Pot-Pourri: Franqueza / To Inocente / Tudo por Voc - Ao Vivo,52,FALSE,0.471,0.8,11,-6.624,0,0.0708,0.599,0,0.975,0.643,82.971,4,pagode,03:31
243,57xvrlDWfqSSdQxgg0GZoD,Alfredo De Angelis;Oscar Larroca,Yo Soy El Tango,Medallita De La Suerte,18,FALSE,0.56,0.447,9,-5.644,1,0.0401,0.882,7.70E-06,0.272,0.725,129.855,4,tango,03:02
244,16S7NI4eXArXrRBirMDO09,George Jones,More Starday & Musicor Originals,You're Still On My Mind,14,FALSE,0.624,0.264,9,-16.31,1,0.0354,0.839,0.000508,,0.779,112.566,4,honky-tonk,02:17
245,0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,Instagram,Instagram,66,TRUE,0.765,0.906,8,-2.097,0,0.0965,0.125,0,0.423,0.95,96.071,4,house,03:04
246,0jS2STpgxUaUL7zaXycB0y,Katarzyna aska,Disney Najwieksze Przeboje (4 Vol.),Mam T Moc - z filmu Kraina lodu,24,FALSE,0.607,0.331,5,-11.481,0,0.035,0.692,0,0.116,0.274,137.039,4,disney,03:44
247,5TUKBnpG0UD8Et7nPf3NnW,Barilari,Abuso De Poder,Sin escrpulos,20,FALSE,0.32,0.948,0,-3.909,0,0.117,0.000285,3.40E-05,0.0621,0.359,90.026,4,heavy-metal,03:59
248,5ofP0ayCr1BAMVxvsmyx7x,Marquinho Art'Samba;De Mangueira,Sambas De Enredo Das Escolas De Samba 2019,Histria Para Ninar Gente Grande,39,FALSE,0.419,0.71,3,-8.115,1,0.0654,0.101,0,0.0902,0.853,144.662,4,samba,04:31
249,1GcQOCeGqCzfRcFaKn6aLt,DJ Fixx,Tear Down The Club,Tear Down The Club - Original Mix,12,FALSE,0.627,0.78,8,-5.429,1,0.0518,0.00142,0.0308,0.0989,0.297,150.007,4,breakbeat,04:09
250,0e7BL4OGdfXsuF8YzHF5SW,Biu do Piseiro,A Presso Mundial Continua,T na Vaquejada,40,FALSE,0.688,0.937,2,-4.438,0,0.0464,0.507,0.00113,0.138,0.805,170.011,4,forro,03:14
251,39EapDoz0JHCTSDXqMgy1M,Fredy Miller,No Mais Escravos,No Mais Escravos,43,FALSE,0.244,0.684,10,-7.798,1,0.0384,0.0188,0.000585,0.239,0.135,73.085,4,gospel,04:48
252,7BRlRPXSBWWLCuPt6se1lZ,Rotten Sound,Suffer to Abuse,,13,FALSE,,0.969,8,-2.662,1,0.0655,1.76E-06,0.586,0.22,0.0657,115.061,,grindcore,01:24
253,66U0ASk1VHZsqIkpMjKX3B,AronChupa;Little Sis Nora,Little Swing,Little Swing,59,FALSE,0.89,0.672,7,-5.532,1,0.0621,0.707,0.000604,0.177,0.598,126.036,4,swedish,02:43
254,0RywTYPLSmDNiVOwzo0K1h,Seu Jorge;Zeca Pagodinho,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Judia de Mim (Ao Vivo),42,FALSE,0.5,0.841,0,-6.456,1,0.163,0.805,0,0.641,0.911,126.034,4,mpb,02:12
255,584GnCDcDhRV6R8iZ7gzxC,Bethel Music;Jonathan David Helser;Melissa Helser,We Will Not Be Shaken (Live),No Longer Slaves (Spontaneous) - Live,62,FALSE,0.412,0.61,10,-7.988,1,0.0379,0.177,0.000102,0.0851,0.242,148.005,4,world-music,06:13
256,2YIdkog2dUHyTg0WfswFD7,Pina Colada Blues;Nikita Uday;Farish Reheman,Once Upon A Blue Moon,Thenale,24,FALSE,0.623,0.346,0,-15.099,1,0.0344,0.824,0.0504,0.0564,,127.992,4,malay,06:01
257,40fFjxtsBoIdTEL71kbp39,Rub!k,,Orbit 37,46,FALSE,,0.935,5,-3.03,0,0.0324,0.028,0.776,0.741,0.387,133.928,4,trance,02:54
258,2drouoeVvVzz5cRfe9VK8W,Siouxsie and the Banshees,Halloween Songs | Witches Hour,Halloween,1,FALSE,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock,03:41
259,,Evil Activities;Endymion;E-Life,Extreme Audio,Broken - Album Edit,17,FALSE,0.382,0.907,4,-5.322,1,0.16,0.0652,7.01E-06,0.115,0.216,167.005,4,happy,03:47
260,31tqdc6hO91Byv18aRLhNE,Trick James,Nightmare Hills,Suicide Letter 2,55,TRUE,0.709,0.604,4,-9.048,0,0.405,0.623,0,0.547,0.584,82.999,4,emo,02:57
261,2J0SPCNgs4Hs9oVTrzOOBW,Patton Oswalt,Talking for Clapping,My Little Pony,23,TRUE,0.692,0.339,10,-19.111,1,0.959,0.831,0,,0.575,136.475,3,comedy,06:16
262,0HHVxCfDlSWYgVcdhZypsn,NGT48,?(Special Edition),,19,FALSE,0.52,0.901,5,-3.295,1,0.0641,0.035,0,0.163,0.886,168.899,4,j-idol,03:38
263,7geIT54duCCwpJWQCPSZg7,,,,52,FALSE,0.437,0.417,8,-7.749,1,0.0285,0.724,3.58E-06,0.1,0.427,141.849,4,mandopop,04:30
264,5ahT6m90wUC9gnnwvEz30d,Megan Thee Stallion;Future,Hits  suivre 2022,Pressurelicious,1,TRUE,0.845,0.723,11,-5.18,1,0.263,0.0112,0,0.107,0.667,146.972,4,dance,02:53
265,2yPhGXiLZJrzqy6v7Km4WQ,Far Out,Origin,Origin,41,FALSE,0.319,0.865,2,-3.7,1,0.107,0.19,0.699,0.0823,0.164,153.962,4,dubstep,03:13
266,0dwDNr5clVpBM0R6HCGnqx,Charlie Puth;Jung Kook,Upbeat Pop,Left and Right,0,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,02:34
267,51jmkr4qNh3c8LkRO7ok8N,FACE,NO LOVE, ,51,TRUE,0.834,0.517,7,-9.095,1,0.0603,0.77,0,0.0873,0.147,131.934,4,emo,04:07
268,446YddChoGaW3xew9cTX1d,The Orb,Adventures Beyond The Ultraworld,Perpetual Dawn,23,FALSE,0.798,0.786,11,-14.631,,0.0545,0.0168,0.293,0.216,0.38,102.741,4,trip-hop,09:32
269,5Kp7q6pTH8NW4bsxuANUpe,Shawn Mendes,Tutti in piscina Canzoni per bambini,Stitches,1,FALSE,0.736,0.74,10,-6.662,0,0.0912,0.0174,0,0.0481,0.737,74.99,4,dance,03:26
270,3Nku6gLNqnwUuq8GLkqyhW,Armin van Buuren;Vini Vici;Hilight Tribe,Great Spirit,Great Spirit,66,FALSE,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,3,house,03:35
271,3FJAek4sGsxgDzrK9FA1b5,Elba Ramalho;Geraldo Azevedo,Maxximum - O Melhor Do Grande Encontro,Dia Branco (Ao Vivo),43,FALSE,0.369,0.359,9,-9.284,1,0.0317,,0,0.844,0.193,102.691,3,mpb,02:46
272,0444nJqtS1f9Ol77KiJHKt,Ray Price,Night Life,,13,FALSE,0.371,0.203,8,-14.63,1,0.0366,0.928,0.000351,0.325,0.264,84.841,4,honky-tonk,03:02
273,1SdwywRhxTWnZdaUihMdeD,Los Teen Tops,La Gran Coleccion Del 60 Aniversario CBS - Los Teen Tops,"La Plaga (Good Golly, Miss Molly)",34,FALSE,0.337,0.857,2,-7.037,1,0.0662,0.188,3.22E-05,0.626,0.96,182.885,4,rock-n-roll,02:12
274,5zcNcMFtlo2ikzUyGwDt9e,Kvaen;Mathias Lillmns,The Great Below,The Fire Within Him Burns,19,FALSE,0.201,0.824,11,-13.332,0,0.0776,2.43E-05,0.00159,0.0991,0.0648,179.998,4,black-metal,05:21
275,2Z8oSkHTEJedqb1rsgpLih,Covers Culture,Chill Vibes - Just Chill & Relax - Relaxing Covers Songs - Chill Pop Music Hits - Chill Music - Chill Songs - Chilled - Chill Out Pop - Chillout Music - Best Chill Songs - Acoustic Chill,SOS - Acoustic Covers Versions,26,FALSE,0.351,0.109,7,-11.997,0,0.0435,0.879,0,0.158,0.64,76.851,4,acoustic,02:29
276,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Rammstein,Deutschland,77,FALSE,0.521,0.895,7,-5.242,1,0.0442,5.54E-05,0.349,0.0985,0.237,120.117,4,industrial,05:22
277,3AoSuIey90cH9PI8HUoHOQ,Sixx:A.M.,The Heroin Diaries Soundtrack,Life is Beautiful,62,FALSE,0.474,0.895,2,-4.443,0,0.0628,0.000254,0.000177,0.088,0.399,89.998,4,grunge,03:35
278,5v5AEsqd3fGCl7V8POx1BQ,Mariah Angeliq,Ya huele a buuelos,Last Christmas,0,FALSE,0.745,0.812,0,-5.77,1,0.0254,0.0954,0,0.0473,0.968,112.026,4,latin,03:37
279,0bhhXULPNfCsVhZp35HrC3,Daddy Yankee,El perreo es el futuro,Dura,0,FALSE,0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.838,95.002,4,hip-hop,03:20
280,2ZNk1ymMNXmVaIh344VQhe,Tucka,,Til the Sun Comes Up,36,FALSE,0.814,0.66,3,,0,0.0339,0.257,0,0.144,0.967,110.048,4,blues,04:39
281,3ehuQZkvZVeSgbshFFZKW2,Afrojack;Black V Neck;Muni Long,Day N Night,Day N Night,63,FALSE,0.709,0.871,5,-4.126,0,0.175,0.134,0,0.316,0.667,125.94,4,progressive-house,02:59
282,4GwPH7PBW6rGqi8ej3cOhi,Carlos Lombardi;Los Romnticos De La Noche,Lo Mejor Del Tango,Malena,18,FALSE,0.317,0.327,9,-13.577,0,0.038,0.921,0.594,0.671,0.503,116.827,4,tango,02:03
283,2Kebw90X8vgGRk2mvl9pBF,Front Line Assembly,Millennium,Vigilante,22,FALSE,0.484,0.936,6,-9.4,0,0.0504,2.23E-05,0.823,0.291,0.152,106.047,4,industrial,06:28
284,3yMgTrau91ftrziL48Q3OM,Macaroni Empitsu,,,37,FALSE,0.573,0.697,2,-3.988,1,0.0355,0.0127,0,0.102,0.647,103.982,4,j-rock,03:58
285,0a8JnrGsVJstKtEzJCnGgD,Jacob's Piano,4 Soundtracks,"Una Mattina (from ""The Intouchables"")",49,FALSE,0.354,0.076,9,-22.115,0,0.0545,0.982,0.839,0.149,0.0984,133.6,4,new-age,03:26
286,4PVDAebj5ADsLOBw1D9KbP,BIN;Azevedo;Mainstreet;Kizzy,Para todas as mulheres que j rimei,Fim de Ns 2,46,FALSE,0.582,0.467,5,-7.674,1,0.0367,0.183,0,0.0931,0.486,119.842,4,funk,03:00
287,171luCSfSTBnaIVnfTVbS6,Melike ahin,Merhem: lk Konserler (Live),Nasr (Live @ Zorlu PSM),,FALSE,0.551,0.478,10,-10.58,0,0.0378,0.526,0,0.288,0.523,98.056,4,singer-songwriter,04:29
288,6Bl8ELAqTF3ZGHgaGJ1UkH,Belle,Belle (Original Motion Picture Soundtrack) [German Language Version],Swarms of Song - Deutsche Version,17,,0.432,0.526,4,-12.49,0,0.0612,0.0513,0.000105,0.0887,0.251,129.56,4,anime,01:38
289,2yNKDG4FgwzQuL0JUEOunR,Billie Eilish,Herbststimmung,bad guy,1,FALSE,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,pop,03:14
290,1dbssL6Ur80M3xFJS7Tzcu,Television Personalities,And Don't The Kids Just Love It,World Of Pauline Lewis,20,FALSE,0.621,0.787,0,-8.819,1,0.0384,0.175,0.186,0.179,0.73,142.325,4,club,02:38
291,6dUGQzqCA18wKzVuiGttJF,Karan Aujla,Way Ahead,Game Over,64,FALSE,0.846,0.573,6,-6.005,0,0.0633,0.0437,0,0.0856,0.553,134.144,4,hip-hop,02:34
292,4mYrbFGkk5u3bnDhTj0jAO,Jasleen Royal,Shivaay,Raatein,49,FALSE,0.653,0.401,5,-12.029,1,0.0279,0.893,0.143,0.109,0.311,129.988,4,indian,03:45
293,4HZxK9wOmM3TF4IUttIrO2,Keyakizaka46, (Special Edition),?,26,FALSE,0.446,0.862,5,-2.347,1,0.042,0.0319,0,0.284,0.512,151.976,4,j-idol,04:21
294,2ue7OlgaRqX4Uxg0OmDbAt,Larz-Kristerz,40 mil frn Stureplan,Varfr vill du inte ha mig?,37,FALSE,0.702,0.829,4,-5.52,1,0.0297,0.00145,0,0.328,0.895,132.036,4,swedish,03:10
295,4FlCXmHd0JP7ue2tK7fVC7,Clean Bandit;French The Kid;Rema,,Sad Girls,0,TRUE,0.799,0.847,5,-7.808,1,0.0956,0.254,2.14E-05,0.339,0.529,115.016,,house,02:43
296,00GVRTIWMjYwwHEjTLclgf,Robert Hood,Internal Empire,Home,8,FALSE,0.615,0.896,11,-13.426,0,0.0542,0.014,,0.148,0.36,137.675,4,chicago-house,07:31
297,71BwuaJ5VjGx9EJdrc9OX2,The Killers;Ryan Pardey,Home For Christmas 2022,,0,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4,alt-rock,04:05
298,29bZ3bs505KcwIVqWFOPBS,J Balvin;Bad Bunny,Clsicos de ahora: Perreo,LA CANCIN,,FALSE,0.756,0.646,7,-5.795,1,0.319,0.152,1.81E-05,0.108,0.429,176.088,4,reggae,04:02
299,4Sp0jLZN8MgPnoGDufJS7N,Alan Walker;Sabrina Carpenter;Farruko;Da Tweekaz,On My Way (Da Tweekaz Remix),On My Way - Da Tweekaz Remix,60,FALSE,0.478,0.848,1,-3.85,0,0.0431,0.0934,0,0.0925,0.48,149.936,4,house,03:24
300,7Bz5B6hEU5TS145QYTfc3k,Soolking;Boro Boro,Suavemente,Suavemente,73,TRUE,0.854,0.682,7,-5.212,1,0.053,0.335,0.000926,0.0569,0.507,140.019,4,french,02:37
301,5zBKLL980Mcy80pgH7Lb4U,Sergent Garcia,La Semilla Escondida,El Regreso,33,FALSE,0.877,0.773,7,-3.118,1,0.0352,0.154,0.000414,0.0889,0.796,99.951,4,french,08:57
302,2KezizwgtM5kC8ZQxcBf0T,Weslei Santos,Pra Todo Mundo Cantar (Ao Vivo),O Seu Amor por Mim - Ao Vivo,47,FALSE,0.459,0.399,6,-9.954,1,0.0339,0.433,0,0.682,0.374,139.792,3,brazil,06:02
303,5RbMlPFL4gVyEHW2lEOuzG,Sukima Switch,,(),62,FALSE,0.519,0.666,10,-6.163,1,0.0262,0.553,0.000169,0.0948,0.461,149.839,4,anime,05:28
304,1402Qi415TaUB0XXXqpyls,Collabro,Home (Deluxe),"Empty Chairs at Empty Tables (From ""Les Miserables"")",22,FALSE,0.264,0.13,1,-15.167,0,0.0437,0.891,0,0.105,0.0899,172.034,4,opera,03:03
305,6iycYNyYgphDgTsKfwpqhr,Matt Redman,Sing Like Never Before: The Essential Collection,You Never Let Go,43,FALSE,0.219,0.771,11,-5.047,1,0.0544,0.115,0,0.113,0.272,157.76,4,world-music,04:37
306,52hZLSS0r4MczyqvoZScIt,Alan Menken;Disney,A Pequena Sereia (Trilha Sonora Original em Portugus),Fogos de Artifcios,20,FALSE,0.224,0.0651,7,-22.713,1,0.0469,0.521,0.599,0.188,0.0936,117.235,4,disney,00:38
307,5ZfnMTxigllIu1aGgyfYWF,"Ana Torroja;Sasha, Benny y Erik",Conexin (En Vivo),50 Palabras 60 Palabras o 100 - En Vivo,27,FALSE,0.413,0.688,2,-8.694,1,0.035,0.0215,0.000201,0.973,0.269,104.566,4,spanish,03:57
308,1cAHzi5BEJv94qAKdWM51X,Cooltime Kids,Oh Santa! Kids Christmas Songs,Jingle Bell Rock,0,FALSE,0.87,0.572,3,-4.671,1,0.0388,0.687,0,0.091,0.697,122.923,4,kids,02:10
309,5U7jIV7kh5iHKgUgslSgKB,;,,(......)(feat. ),42,FALSE,0.606,0.31,3,-11.111,1,0.0289,0.936,0.000213,,0.22,140.293,4,mandopop,03:48
310,1L3Fy1mYwpgFyv3Pr4bAQa,Henrique & Juliano,O Cu Explica Tudo (Ao Vivo),Maquiagem No Disfara - Ao Vivo,53,FALSE,0.584,0.827,9,-5.717,0,0.245,0.22,0,0.863,0.454,174.108,4,sertanejo,02:51
311,6xXvAzowcCQmoKdDr1oIFJ,Amber Leigh Irish,Simply Acoustic,2002 - Acoustic,57,FALSE,0.589,0.296,0,-9.335,1,0.083,0.842,0,0.0736,0.611,165.799,3,acoustic,02:25
312,75CDuNCwcUf4CpOCIGyikr,The Jackson 5,The Very Best Christmas Songs 2022,I Saw Mommy Kissing Santa Claus,0,FALSE,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38E-06,0.797,0.64,128.89,4,soul,03:01
313,5vdSqprqxSFAJ4dJmJYImI,Amira Willighagen;Corlea,With All My Heart,Amazing Grace (feat. Corlea) - Live,24,FALSE,0.113,0.478,3,-10.158,1,0.0381,0.814,3.83E-06,0.661,0.178,85.166,4,opera,05:17
314,01ZAjuOp09OWWEoNBTmJ8R,Julio Martel;Alfredo De Angelis,Flores del Alma,Atenti Pebeta - Remasterizado,18,FALSE,0.623,0.45,3,-8.347,1,0.0974,0.924,0,0.104,0.892,129.024,4,tango,02:26
315,4hzDCJUFDyk66oIBirPiCl,DIVINE,Gunehgar,Gunehgar,65,FALSE,0.643,0.906,1,-4.15,1,0.31,0.105,0,0.861,0.541,94.259,4,hip-hop,02:43
316,4yVAwzmVAPuBVGiPSJPRXq,State of Mind,Regurgitator / Real McCoy,Real McCoy,17,FALSE,0.527,0.899,8,-8.211,1,0.107,0.000165,0.734,0.415,0.454,175.034,4,drum-and-bass,
317,0vFaWaqU8AGed1slnaP1rn,BiSH,GOiNG TO DESTRUCTiON,STAR,27,FALSE,0.457,0.841,10,-4.252,1,0.0354,0.000791,0.00113,0.399,0.613,140.134,4,j-idol,04:07
318,0GzuHFG4Ql6DoyxFRnIk3F,Maluma;The Weeknd,Hawi (Remix),Hawi - Remix,72,FALSE,0.766,0.788,6,-3.128,0,0.312,0.105,5.81E-06,0.142,0.609,179.984,4,latin,03:20
319,3Tu1j8B9SO8i8VSjd9d2kB,James Hype;Tita Lau,B2B,Disconnected,27,FALSE,0.842,0.811,2,-6.476,1,0.109,0.00579,0.176,,0.594,125.995,,deep-house,03:14
320,4tElcYfEro42oZe7X6AbEf,Sub Focus;Wilkinson;Empara Mi,Portals,Freedom - Sub Focus & Wilkinson,52,FALSE,0.357,0.837,0,-4.083,1,0.0458,0.0213,8.63E-06,0.298,0.0395,174.096,4,drum-and-bass,04:02
321,0FrFqoPT7JB0ezIU9g2OLC,Deftones,Metal,Ohms,0,FALSE,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,rock,04:10
322,1SXRVPBqTOBlcMSbYwHfFH,Blake Shelton,New Country,Come Back as a Country Boy,1,FALSE,0.494,0.796,7,-3.965,0,0.0324,0.0197,0.000178,0.309,0.447,76.069,4,country,03:41
323,7Gn4vU9RUHYV5aA1gMJSPV,Ritviz,Dev,Pran,48,FALSE,0.619,0.484,1,-8.715,1,0.0572,0.116,0.000121,0.19,0.61,90.916,4,indie,03:41
324,19CV2Mzx9j5tZBdYqbxdtQ,Eddy Tyler,Guitar Instrumental Covers,Zombie,37,FALSE,0.585,0.4,4,-11.811,0,0.0347,0.832,0.875,0.116,0.197,82.025,4,guitar,05:00
325,2eztVQcSsEfOUhcSIZmLaM,Frankie Ruiz,The Very Best (Vol. 2),Primero Fui Yo,34,FALSE,0.772,0.571,0,-10.234,1,0.0325,0.251,0.000173,0.0326,0.96,97.427,4,salsa,04:50
326,68U5E3MAmeAzN2dLsWJYG3,Desmond Dennis,Cool Kids Jams 4,I Want Tacos,15,FALSE,0.71,0.435,6,-5.396,0,0.0557,0.31,0,0.0679,0.474,68.134,4,kids,03:12
327,0Hnne5lFK5ppt6UO4BzYjc,Julieta Laso,Martingala,,20,FALSE,0.568,0.391,4,-8.827,0,0.0295,0.43,0.000156,0.111,0.343,97.943,4,tango,03:45
328,3MjrueDQKVr6xDDseZwhEd,Royal Blood,Royal Blood,Figure It Out,67,FALSE,0.658,,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4,hard-rock,03:03
329,1UR0RbyH4bKoovDNnGd53G,Psychostick,IV: Revenge of the Vengeance,Quack Kills,24,TRUE,0.663,0.706,2,-6.196,1,0.318,0.000952,9.68E-05,0.236,0.466,98.444,4,industrial,03:29
330,3qKcnyDELdhl8wUUKh7taa,Achillea,The Nine Worlds,Land of the Elves,44,FALSE,0.427,0.108,5,-20.024,0,0.0346,0.856,0.383,0.123,0.0377,119.723,4,new-age,02:24
331,4pXddXwuJsDcmHR8k3YGNT,Vitor Fernandes,Piseiro Apaixonado,Aliana,49,FALSE,0.548,0.728,6,-5.234,1,0.0373,0.263,0.00788,0.101,0.831,162.058,4,forro,03:38
332,36W9uGXk3QlW6ZyTKSMcI9,Sachin Warrier;Job Kurian;Sayanora,Hits of Sachin Warrier,"Thaazhe Nee Tharame - From ""Thira""",40,FALSE,0.509,0.475,5,-8.994,0,0.0382,0.506,0.00383,0.168,0.173,135.31,4,malay,02:51
333,,Arijit Singh;Neeti Mohan;Rashmi Virag,"Mere Yaaraa (From ""Sooryavanshi"")","Mere Yaaraa (From ""Sooryavanshi"")",73,FALSE,0.324,0.539,2,-8.076,1,0.038,0.713,3.15E-05,0.118,0.486,120.526,4,pop-film,04:45
334,6hf0RpxTbOprT5nnwzkk8e,J Balvin;Maria Becerra,Qu Ms Pues?,Qu Ms Pues?,76,FALSE,0.891,0.819,8,-3.964,1,0.106,0.0261,0.000354,0.173,0.768,101.968,4,latino,03:37
335,3UPxTUgfoxubx8fC3wOJ0P,Dan Gibson's Solitudes,Dolphin Dreams,Angels of the Reef,22,FALSE,0.117,0.11,5,-26.081,1,0.0442,0.977,0.741,0.702,0.0449,83.687,4,new-age,05:50
336,3ivmnDVeJKCJjkRMNe3Dt2,The Prophet,The Hardcore Archive Part 3 (1997),Catch Me In Your Dreams - Original Mix,0,FALSE,0.552,0.946,2,-5.29,1,0.0927,0.000492,0.264,0.0767,0.282,162.968,4,hardstyle,03:45
337,2wnoCQPbacTlzLcbTs7KhX,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Equilibrium - Radio Edit,29,FALSE,0.582,0.994,10,-5.548,0,0.242,0.00017,0.895,0.335,0.0393,145.005,4,trance,02:18
338,1s46xFwjfRUkRlPlX3PwPk,Abraham Mateo;50 Cent;Austin Mahone,Hblame Bajito,Hblame Bajito,55,FALSE,0.791,0.646,11,-4.598,1,0.117,0.135,1.33E-05,0.16,0.256,92.026,4,spanish,04:30
339,2PmMV9rGSDac68IaRmNv5Q,Walter Franco,Vela Aberta,Vela Aberta,38,FALSE,0.572,0.745,7,-8.642,1,,0.0895,8.64E-06,0.147,0.855,138.329,4,mpb,04:12
340,1lCZCeNWATY0JHYgH19zyI,Mountain Sprout,One More For The Ditch,Dry Counties,29,,0.533,0.841,2,-4.418,1,0.0315,0.126,0.000212,0.184,0.97,122.132,4,bluegrass,03:44
341,1g54Kfpkw2ZetZdRXdUmaD,Christopher Zondaflex Tyler,Mr Chris Hip Hop Dance Moves,Wake Up,11,FALSE,0.653,0.298,1,-15.499,1,0.439,0.0444,0,0.103,0.812,90.148,4,kids,02:50
342,2tY8OoNxbY4mR3sNRFzKBG,Chaos Team;Andy Luxx;Alex Engel,DJ Cashi prsentiert Mallora Closing 2022 powered by Xtreme Sound,Wahre Liebe,0,FALSE,0.732,0.92,7,-4.533,1,0.083,0.0668,6.11E-06,0.345,0.408,150.022,4,party,02:55
343,4OukDE7pBKhCV4YYeYhnjq,Olivia Ong,A Girl Meets Bossanova,Fly Me to the Moon,46,FALSE,0.629,0.38,9,-10.874,1,0.0317,0.934,0.000693,0.103,0.232,114.854,4,mandopop,03:06
344,1Qd5izEmKI7jIhoNDYwcAF,WAAX,Big Grief,Big Grief,28,FALSE,0.508,0.888,0,-3.911,1,0.0393,9.21E-06,0.00137,0.0858,0.325,126.015,4,garage,02:43
345,0qwMoAstkTXlWE8lQJBRzY,SLANDER;Crankdat;Asking Alexandria,Kneel Before Me,Kneel Before Me,54,FALSE,0.596,0.97,11,-2.7,0,0.0691,0.00208,0.00419,0.101,0.279,150.003,4,dubstep,03:21
346,6qnevstsEfllYX8BJFirS4,George Jones;The Jones Boys,Sings More New Favorites,Not What I Had In Mind,12,FALSE,0.735,0.392,11,-8.235,1,0.0281,0.542,0,0.125,0.758,119.449,4,honky-tonk,02:24
347,3dysNqzNtD4bhiI8tMJ4Vm,Emery,The Weak's End,Fractions,30,FALSE,0.414,0.828,1,-4.893,1,0.0477,0.0372,3.64E-06,0.172,0.306,154.017,3,hardcore,05:14
348,1HJE27oUlGohZL9aYhEtPC,Tompi,Romansa,Cerita Kita,35,FALSE,0.48,0.32,0,-10.39,1,0.0312,0.726,0.000343,0.107,0.0877,143.991,4,j-rock,04:39
349,3i4ssEZfLO3bgaB6hnj3tp,Matheus & Kauan,Tem Moda Pra Tudo (Ao Vivo),Baixinha - Ao Vivo,45,FALSE,0.74,0.545,3,-8.204,,0.0403,0.656,0,0.165,0.829,103.982,4,sertanejo,02:36
350,2Hz403eAzJ8BTGZX0PkgIP,Mickie Krause,Karneval Klassiker,Nur noch Schuhe an! - Masken-Version,0,FALSE,0.503,0.951,11,-3.52,1,0.139,,0,0.759,0.664,146.949,4,german,03:45
351,48AJSd42lXpicsGqcgopof,Daddy Yankee;Bad Bunny,LEGENDADDY,X LTIMA VEZ,85,TRUE,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino,03:12
352,6mbHaLohxTHM1HtI7XdJYl,Kishori Amonkar,"Vishnu Sahasranamavali, Vol. 1",Shri Vishnu Dhyanam,32,FALSE,0.179,0.0538,11,-18.765,1,0.0343,0.967,1.66E-05,0.355,0.115,90.381,1,classical,01:47
353,0q7u1QUZmKDTTa4WekSLST,Nationalteatern,Livet r en fest,Hanna frn Arlv,37,FALSE,0.588,0.422,0,-12.054,1,0.0302,0.225,0,0.486,0.832,123.627,,ska,03:39
354,1Kl6QcGWVECHMfjqrQux5V,Christina Perri,Feeling Good - Adult Pop Favorites,arms,0,FALSE,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89E-06,0.103,0.252,145.312,4,rock,04:21
355,1COv0Vy5mrUMKrCXQI07qP,Jason Manford,A Different Stage,"This Is The Moment - From ""Jekyll And Hyde""",23,FALSE,0.399,0.223,5,-11.461,1,0.0298,0.594,0,0.065,0.117,66.532,4,comedy,03:39
356,0lYBSQXN6rCTvUZvg9S0lU,DJ Snake;Justin Bieber,Encore,Let Me Love You,84,FALSE,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,4,electronic,03:25
357,030Et3kzlh9pt6oFrUEVxE,Aonikenk,Sentir Metalero,Sentir Metalero,23,FALSE,0.285,0.9,9,-4.513,0,0.0593,0.000389,2.28E-05,0.337,0.431,144.581,4,heavy-metal,02:58
358,3D8dVO2xTS63toTYrmCdCF,Aaryan Shah,Codex,Mania,50,TRUE,0.535,0.717,4,-6.133,0,0.0428,0.149,0.00015,0.149,0.31,91.006,4,soul,03:24
359,1f660M0jwz7F4qlDjTSLmO,Karan Randhawa,Phulkari,Phulkari,63,FALSE,0.547,0.785,5,-5.865,0,0.0675,0.204,0,0.0835,0.764,81.781,4,pop,03:16
360,0fg3tcKxZiPI6n5dZa8Dy9,Alka Yagnik;Mohammed Aziz,Bollywood Melody Queen (Alka Yagnik),"Bahut Jatate Ho Pyar (From ""Aadmi Khilona Hai"")",56,FALSE,0.593,0.61,5,-10.574,1,0.032,0.768,0.0117,0.147,0.907,133.067,4,pop-film,07:16
